번호,종목코드,기업명,업종코드,업종,상장주식수(주),자본금(원),액면가(원),통화구분,대표전화,주소,총카운트
834,80580,오킨스전자,32602,전자부품 제조업,"7,044,596","3,522,298,000",500,원(KRW),031-460-3500,"경기도 의왕시 오전공업길 13, 6층 (오전동, 벽산선영테크노피아) &nbsp",1410
835,67170,오텍,33004,자동차 재제조 부품 제조업,"15,391,605","7,695,802,500",500,원(KRW),02-2628-0660,충청남도 예산군  고덕면 예덕로 1033-36 ,1410
836,173130,오파스넷,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","4,025,902","2,012,951,000",500,원(KRW),02-568-6727,"서울특별시 강남구 테헤란로 512 , 10층(대치동, 신안빌딩) ",1410
837,49480,오픈베이스,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","31,422,383","15,711,191,500",500,원(KRW),02  -3404-5601,"서울특별시 서초구  매헌로 16 (양재동, 하이브랜드 리빙관4층)",1410
838,244460,올리패스,32101,기초 의약물질 및 생물학적 제제 제조업,"15,969,001","7,984,500,500",500,원(KRW),031-8060-8100,경기도 용인시 기흥구 동백중앙로16번길 16-4 에이스동백타워1동 20층,1410
839,226950,올릭스,137001,자연과학 및 공학 연구개발업,"6,562,921","3,281,460,500",500,원(KRW),031-779-8400,경기도 수원시 영통구 대학4로 17 에이스광교타워1 1014호 &nbsp,1410
840,57540,옴니시스템,32702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","40,679,015","20,339,507,500",500,원(KRW),031-883-5400,경기도 여주군  가남면 연삼로 284 ,1410
841,57680,옴니텔,105802,소프트웨어 개발 및 공급업,"40,494,755","20,247,377,500",500,원(KRW),02-2181-8000,서울특별시 동작구 여의대방로62길 1 3층,1410
842,82210,옵트론텍,32703,사진장비 및 광학기기 제조업,"23,675,951","11,837,975,500",500,원(KRW),(042)360-1510,경상남도 창원시 의창구 평산로8번길 19-15 (팔용동),1410
843,109080,옵티시스,32604,통신 및 방송 장비 제조업,"5,636,000","2,818,000,000",500,원(KRW),031-719-8033,"경기도 성남시 분당구 정자일로 166 ,7층(정자동SPG Dream 빌딩) ",1410
844,153710,옵티팜,32103,의료용품 및 기타 의약 관련제품 제조업,"14,377,758","7,188,879,000",500,원(KRW),043-249-7500,충청북도 청주시 흥덕구 오송읍 오송생명6로 63 ,1410
845,122990,와이솔,32602,전자부품 제조업,"28,171,941","14,085,970,500",500,원(KRW),070-7837-6240,경기도 오산시 가장로 531-7(가장동) ,1410
846,232140,와이아이케이,32902,특수 목적용 기계 제조업,"63,516,419","6,351,641,900",100,원(KRW),031-8038-8200,"경기도 성남시 분당구 판교로255번길 28 (삼평동, 디에이치케이솔루션빌딩 7층)",1410
847,67900,와이엔텍,53802,폐기물 처리업,"18,199,659","9,099,829,500",500,원(KRW),061-690-6933,전라남도 여수시  여수산단로 1232 ,1410
848,155650,와이엠씨,32602,전자부품 제조업,"19,974,358","9,987,179,000",500,원(KRW),041-538-5200,충청남도 아산시  둔포면 아산밸리중앙로 154-25 ,1410
849,251370,와이엠티,32001,기초 화학물질 제조업,"7,405,200","3,702,600,000",500,원(KRW),032-821-8277,"인천광역시 남동구 남동동로153번길 30(고잔동, 남동공단) ",1410
850,66430,와이오엠,74607,기타 전문 도매업,"14,833,246","7,416,623,000",500,원(KRW),051-972-7175,부산광역시 강서구 생곡산단1로24번길 51 (생곡동),1410
851,193250,와이제이엠게임즈,32602,전자부품 제조업,"54,147,235","5,414,723,500",100,원(KRW),02-591-1310,서울특별시 강남구 테헤란로77길 11-9 삼성타워 8층 ,1410
852,19210,와이지-원,32509,기타 금속 가공제품 제조업,"30,573,819","15,286,909,500",500,원(KRW),032 -526 -0909,인천 부평구 청천동 68번지 ,1410
853,122870,와이지엔터테인먼트,105902,오디오물 출판 및 원판 녹음업,"18,203,809","9,101,904,500",500,원(KRW),02-3142-1104,서울특별시 마포구  희우정로1길 3 ,1410
854,79000,와토스코리아,32202,플라스틱제품 제조업,"7,200,000","3,600,000,000",500,원(KRW),061-392-3685,전라남도 장성군  동화면 전자농공단지1길 31 ,1410
855,114630,우노앤컴퍼니,32005,화학섬유 제조업,"13,573,965","6,886,982,500",500,원(KRW),063-261-7555,전라북도 완주군  봉동읍 완주산단3로 158-15 우노앤컴퍼니 ,1410
856,32820,우리기술,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","100,769,199","50,384,599,500",500,원(KRW),02  -2102-5100,"서울특별시 마포구 월드컵북로56길 9 4층(상암동, 우리기술빌딩)",1410
857,41190,우리기술투자,116409,기타 금융업,"84,000,000","42,000,000,000",500,원(KRW),02-2008-3100,서울특별시 강남구  테헤란로 522 ,1410
858,115440,우리넷,32604,통신 및 방송 장비 제조업,"9,136,944","4,568,472,000",500,원(KRW),031-276-5101,경기도 안양시 동안구 시민대로 353(관양동) ,1410
859,46970,우리로,74607,기타 전문 도매업,"26,876,907","13,438,453,500",500,원(KRW),062-602-8100,광주광역시 광산구  평동산단6번로 102-22 ,1410
860,82850,우리바이오,32804,전구 및 조명장치 제조업,"44,917,878","22,458,939,000",500,원(KRW),031-494-8828,"경기도 안산시 단원구 성곡로 79 (성곡동,608블럭30롯트)",1410
861,215360,우리산업,33003,자동차 신품 부품 제조업,"9,132,163","4,566,081,500",500,원(KRW),031-201-6522,경기도 용인시 기흥구 지삼로 89 ,1410
862,72470,우리산업홀딩스,33003,자동차 신품 부품 제조업,"18,887,341","9,443,670,500",500,원(KRW),031)201-6522,경기도 용인시 기흥구 지삼로 89 ,1410
863,73560,우리손에프앤지,31001,"도축, 육류 가공 및 저장 처리업","69,237,643","34,618,821,500",500,원(KRW),041-563-1055,전라남도 나주시 반남면 장송길 73 ,1410
864,153490,우리이앤엘,32601,반도체 제조업,"49,900,000","24,950,000,000",500,원(KRW),031-599-3143,경기도 안산시 단원구  성곡로 79 ,1410
865,37400,우리조명,32804,전구 및 조명장치 제조업,"24,923,346","12,461,673,000",500,원(KRW),031 -492 -1012,경기도 안산시 단원구  성곡로 79 ,1410
866,101170,우림기계,32901,일반 목적용 기계 제조업,"13,500,000","6,750,000,000",500,원(KRW),055-260-0300,경상남도 창원시 성산구  남면로 613 우림기계 ,1410
867,66590,우수AMS,33003,자동차 신품 부품 제조업,"24,694,303","12,347,151,500",500,원(KRW),(055)2745011,경남 창원시 신촌동 192-4번지 ,1410
868,103840,우양,31003,"과실, 채소 가공 및 저장 처리업","12,858,000","1,285,800,000",100,원(KRW),041-956-7171,충청남도 서천군 장항읍 장산로 357 ,1410
869,46940,우원개발,64201,기반조성 및 시설물 축조관련 전문공사업,"18,074,350","9,037,175,000",500,원(KRW),02-3490-1996,서울특별시 서초구 강남대로 279 백향빌딩 8층 ,1410
870,215380,우정바이오,137001,자연과학 및 공학 연구개발업,"11,152,282","5,576,141,000",500,원(KRW),031-888-9369,경기도 수원시 영통구 광교로 145 차세대융합기술원 B동 3층,1410
871,65680,우주일렉트로,32602,전자부품 제조업,"9,934,220","4,967,110,000",500,원(KRW),031-371-3700,경기도 화성시  양감면 초록로532번길 61 ,1410
872,18620,우진비앤지,32102,의약품 제조업,"25,967,013","12,983,506,500",500,원(KRW),02)795-2361,경기도 화성시 양감면 정문송산로 230 ,1410
873,32940,원익,74605,기계장비 및 관련 물품 도매업,"18,193,230","9,096,615,000",500,원(KRW),02  -555 -4939,경기도 성남시 분당구 판교로255번길 20 원익빌딩 ,1410
874,240810,원익IPS,32902,특수 목적용 기계 제조업,"49,083,901","24,541,950,500",500,원(KRW),031-8047-7222,경기도 평택시 진위면 진위산단로 75 ,1410
875,74600,원익QnC,32301,유리 및 유리제품 제조업,"26,288,000","13,144,000,000",500,원(KRW),054-472-6138,경북 구미시 구포동 637 ,1410
876,104830,원익머트리얼즈,32001,기초 화학물질 제조업,"12,608,000","6,304,000,000",500,원(KRW),043-210-4600,충청북도 청주시 청원구 오창읍 양청3길 30 -,1410
877,14190,원익큐브,74607,기타 전문 도매업,"35,399,906","17,699,953,000",500,원(KRW),02-530-8800,경기도 성남시 분당구  판교로255번길 20 원익빌딩,1410
878,30530,원익홀딩스,116409,기타 금융업,"77,237,981","38,618,990,500",500,원(KRW),031-659-2389,경기도 평택시 진위면 진위2산단로 31-16 (갈곶리 729-5),1410
879,12620,원일특강,32401,1차 철강 제조업,"4,400,000","2,200,000,000",500,원(KRW),031-434-1221,"경기도 시흥시  공단2대로256번길 4 (정왕동, 시화공단3바104)",1410
880,8370,원풍,32202,플라스틱제품 제조업,"12,000,000","6,000,000,000",500,원(KRW),02-3665-5321,서울특별시 강서구 공항대로 343 원풍빌딩 9층,1410
881,8290,원풍물산,31401,봉제의복 제조업,"40,693,679","20,346,839,500",500,원(KRW),02-569-0433(#310),인천 서구 가좌동 539-3 ,1410
882,101160,월덱스,32602,전자부품 제조업,"16,510,993","8,255,496,500",500,원(KRW),054-456-9980,경상북도 구미시  4공단로7길 53-77 ,1410
883,95270,웨이브일렉트로,32702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","11,007,614","5,503,807,000",500,원(KRW),031-269-0010,경기 수원시 권선구 서둔동 14-10 ,1410
884,65950,웰크론,31302,직물직조 및 직물제품 제조업,"28,231,302","14,115,651,000",500,원(KRW),(02)2107-6600,서울특별시 구로구 디지털로27길 12 주식회사 웰크론,1410
885,76080,웰크론한텍,64101,건물 건설업,"19,980,102","9,990,051,000",500,원(KRW),031-350-8900,경기도 화성시  향남읍 발안공단로 92-36 ,1410
886,196700,웹스,32002,합성고무 및 플라스틱 물질 제조업,"13,698,476","6,849,238,000",500,원(KRW),051-896-6390,부산광역시 해운대구 센텀동로 45 901호,1410
887,69080,웹젠,105802,소프트웨어 개발 및 공급업,"35,310,884","17,655,442,000",500,원(KRW),031-627-6600,경기도 성남시 분당구 판교로 242,1410
888,53580,웹케시,105802,소프트웨어 개발 및 공급업,"6,763,655","3,381,827,500",500,원(KRW),02-784-1690,서울특별시 영등포구 영신로 220 KnK 디지털타워 20층 ,1410
889,71460,위니아딤채,32805,가정용 기기 제조업,"35,967,295","31,872,532,500",500,원(KRW),041-530-6114,광주광역시 광산구 하남산단9번로 110 -,1410
890,44340,위닉스,32805,가정용 기기 제조업,"17,873,425","8,936,712,500",500,원(KRW),031 -499 -5085,경기도 시흥시 공단1대로 295(정왕동) 시화공단 3나 607호,1410
891,112040,위메이드,105802,소프트웨어 개발 및 공급업,"16,800,000","8,680,000,000",500,원(KRW),02-3709-2000,경기도 성남시 분당구 대왕판교로 644번길 49,1410
892,65370,위세아이텍,105802,소프트웨어 개발 및 공급업,"4,403,611","2,201,805,500",500,원(KRW),02-6246-1400,"경기도 성남시 분당구 판교로 253, 판교이노밸리 C동 5층 &nbsp;",1410
893,38620,위즈코프,74707,연료 소매업,"38,830,772","19,415,386,000",500,원(KRW),02-2007-0300,"서울특별시 강남구  봉은사로 429 , 8층 ( 삼성동, 위즈빌딩) ",1410
894,299900,위지윅스튜디오,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업","30,018,851","15,009,425,500",500,원(KRW),02-749-0507,서울특별시 강남구 봉은사로22길 47 &nbsp;,1410
895,36090,위지트,32902,특수 목적용 기계 제조업,"83,992,986","41,996,493,000",500,원(KRW),032-820-9900,"인천광역시 남동구 남동서로 187 (고잔동, 58B/5L)",1410
896,136540,윈스,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","12,149,063","6,074,531,500",500,원(KRW),031-622-8600,경기도 성남시 분당구 판교로228번길 15 (삼평동) 판교세븐벤처밸리 윈스동 ,1410
897,97800,윈팩,32601,반도체 제조업,"37,570,081","18,785,040,500",500,원(KRW),031-8020-4400,경기도 용인시 처인구  백암면 청강가창로 50 ,1410
898,192390,윈하이텍,32501,"구조용 금속제품, 탱크 및 증기발생기 제조업","10,656,896","5,328,448,000",500,원(KRW),02-854-2818,충청북도 음성군 삼성면 하이텍산단로 99 &nbsp,1410
899,313760,윌링스,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","4,862,000","2,431,000,000",500,원(KRW),031-326-3000,경기도 용인시 처인구 모현읍 초부로54번길 7-3 ,1410
900,900340,윙입푸드,116409,기타 금융업,"47,973,428","293,632,368",0,홍콩달러(HKD),86-760-23215457,"17/F WINSAN TOWER, 98 THOMSON ROAD, WANCHAI, HK ",1410
901,36200,유니셈,32902,특수 목적용 기계 제조업,"30,664,223","15,332,111,500",500,원(KRW),031-379-5800,경기도 화성시 동탄면 장지남길 10-7 ,1410
902,18000,유니슨,32901,일반 목적용 기계 제조업,"93,600,606","46,800,303,000",500,원(KRW),02  -528 -8777,경상남도 사천시 사남면 해안산업로 513 -,1410
903,203450,유니온커뮤니티,32604,통신 및 방송 장비 제조업,"14,679,007","7,339,503,500",500,원(KRW),02-6488-3127,서울특별시 송파구 법원로 127 문정대명벨리온 12층 ,1410
904,11320,유니크,33003,자동차 신품 부품 제조업,"19,320,695","9,660,347,500",500,원(KRW),055-340-2000,경상남도 김해시  진영읍 서부로179번길 90 (주)유니크 ,1410
905,86390,유니테스트,32902,특수 목적용 기계 제조업,"21,134,126","10,567,063,000",500,원(KRW),031-205-6111,경기도 용인시 기흥구  기곡로 27 (주)유니테스트,1410
906,241690,유니테크노,33003,자동차 신품 부품 제조업,"11,927,520","5,963,760,000",500,원(KRW),051-203-5460,부산광역시 사하구 신산로 13번길 54 &nbsp,1410
907,142210,유니트론텍,74502,자동차 부품 및 내장품 판매업,"11,591,958","5,795,979,000",500,원(KRW),02-573-6800,"서울특별시 강남구 영동대로 638 9층(삼성동, 삼보빌딩) ",1410
908,48430,유라테크,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","11,520,000","5,760,000,000",500,원(KRW),070-7878-1500,세종특별자치시   전동면 아래깊은내길 25 주식회사 유라테크 ,1410
909,206650,유바이오로직스,32102,의약품 제조업,"26,808,493","13,404,246,500",500,원(KRW),02-572-6675,서울특별시 강남구 도산대로 207 성도빌딩 8층 ,1410
910,89850,유비벨록스,105802,소프트웨어 개발 및 공급업,"7,115,697","3,557,848,500",500,원(KRW),02-2082-2431,서울특별시 구로구 디지털로31길 1213.14층 ,1410
911,32620,유비케어,105802,소프트웨어 개발 및 공급업,"52,197,139","26,098,569,500",500,원(KRW),02-2105-5000,서울특별시 구로구  디지털로33길 28 우림이비지센터1차 ,1410
912,264450,유비쿼스,32604,통신 및 방송 장비 제조업,"5,123,955","2,561,977,500",500,원(KRW),070-4865-0500,경기도 성남시 분당구 판교로255번길 68 ,1410
913,78070,유비쿼스홀딩스,32604,통신 및 방송 장비 제조업,"18,696,628","10,348,314,000",500,원(KRW),070-4865-0500,경기도 성남시 분당구 판교로 25568 (삼평동 616) 유비쿼스 ,1410
914,24800,유성티엔에스,84902,육상 여객 운송업,"27,213,580","13,606,790,000",500,원(KRW),02  -3416-6644,"서울특별시 서초구  남부순환로 2583 9층(서초동, 서희타워)",1410
915,54930,유신,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업","3,000,000","15,000,000,000","5,000",원(KRW),(02)6202-0114,서울특별시 강남구 역삼로4길 8 ,1410
916,69330,유아이디,32602,전자부품 제조업,"11,887,792","5,943,896,000",500,원(KRW),(041)862-7576,충청북도 청주시 흥덕구 옥산면 과학산업4로 203 -,1410
917,49520,유아이엘,32602,전자부품 제조업,"21,784,936","11,142,469,000",500,원(KRW),031-948-1234,경기도 파주시 광탄면 보광로 869-26 ,1410
918,287410,유안타제3호스팩,116601,금융 지원 서비스업,"4,235,000","423,500,000",100,원(KRW),02-3770-3518,서울특별시 중구 을지로 76 ,1410
